Product ID,Name,Category,Brand,Department,Retail Price,Unit Cost,Product Profit Margin,Product Profit Margin (%),Total Sales
16342,Cubavera Men's Short Sleeve Traditional Guayabera Shirt,Tops & Tees,Cubavera,Men,59.99,32.99,27,45.01,719.88
22341,Drake Fleece Lined Flyway Canvas Pants,Pants,Drake,Men,59.99,25.44,34.55,57.59,419.93
10031,The Irish Linen Store Molly Nightgown White,Sleep & Lounge,The Irish Linen Store,Women,59.99,37.61,22.38,37.31,359.94
12113,Just Sexy Women's Plus-Size Dobby Mesh Padded Cup Babydoll,Intimates,Just Sexy,Women,59.99,30.83,29.16,48.61,539.91
723,Blue Banana - Squiggle Print Corset Style Stretchy Top,Tops & Tees,Blue Banana,Women,59.99,31.37,28.62,47.71,359.94
18764,Nike Golf Men's Tour Pleat Short,Active,Nike,Men,59.99,26.7,33.29,55.49,419.93
17825,Jordan Nike Men's Jumpman Fleece Hoodie Sweatshirt,Fashion Hoodies & Sweatshirts,Jordan,Men,59.99,32.03,27.96,46.61,359.94
2189,Huafeng Korean Fashion Long Sweatshirts Hooded Womens,Fashion Hoodies & Sweatshirts,Huafeng,Women,59.99,27.48,32.51,54.19,179.97
1675,Roxy Juniors Printed Poncho,Fashion Hoodies & Sweatshirts,Roxy,Women,59.99,26.76,33.23,55.39,299.95
13468,Womens Delta Burke Plus Size Tankini Skirtini Swim Skirt Swimsuit Swimwear Navy Green Blue Stripe 18-24,Swim,Delta Burke,Women,59.99,24.18,35.81,59.69,179.97
19070,Calvin Klein Sportswear Men's Merino Color Blocked Crew Neck Sweater,Sweaters,Calvin Klein,Men,59.99,32.15,27.84,46.41,659.89
7703,Mango Women's Tailored Blazer - Japo7,Blazers & Jackets,MANGO,Women,59.99,22.26,37.73,62.89,419.93
13291,Beach Native Swimwear Cascading Blue PLUS SIZE 2-Piece Tankini Swimsuit,Swim,Beach Native,Women,59.99,28.14,31.85,53.09,419.93
7322,Sutton Studio Stretch Skirt,Skirts,Sutton Studio,Women,59.99,23.28,36.71,61.19,359.94
7366,Mango Women's Slits Sheer Maxi Skirt - Elastic,Skirts,MANGO,Women,59.99,24.84,35.15,58.59,359.94
21810,Dockers Men's Never-Iron Essential Khaki D1 Slim Fit Flat Front Pant,Pants,Dockers,Men,59.99,26.52,33.47,55.79,239.96
5409,Mango Women's Animal Print Cropped Trousers - Leo,Pants & Capris,MANGO,Women,59.99,28.92,31.07,51.79,419.93
27311,MARRIKAS Unisex SMALL Egyptian Cotton BLACK ROBE,Sleep & Lounge,Marrikas,Men,59.99,24.72,35.27,58.79,419.93
20867,Wrangler Men's Retro Mid Rise Boot Cut Jean,Jeans,Wrangler,Men,59.99,34.37,25.62,42.71,479.92
18841,Calvin Klein Sportswear Men's 1/4 Zip Mock Neck Cable Detail Sweater,Sweaters,Calvin Klein,Men,59.99,28.8,31.19,51.99,479.92
22092,StoneTouch #12211 Men's Military-Style Cargo Pants.,Pants,Stone Touch,Men,59.99,29.94,30.05,50.09,479.92
27317,MARRIKAS Unisex LARGE Egyptian Cotton CREAM ROBE,Sleep & Lounge,Marrikas,Men,59.99,24.12,35.87,59.79,419.93
10110,The Irish Linen Store Lucy Nightgown White,Sleep & Lounge,The Irish Linen Store,Women,59.99,38.69,21.3,35.51,179.97
6592,Joe's Jeans Black Metallic 'Rebecca' Trouser Short,Shorts,Joe's Jeans,Women,59.99,30.53,29.46,49.11,299.95
18227,Nike Golf Men's Flat Front Tech Short,Active,Nike,Men,59.99,27.42,32.57,54.29,299.95
22715,Dickies Men's 13 Relaxed Fit Peached Twill Cargo Short,Shorts,Dickies,Men,59.99,28.2,31.79,52.99,419.93
22308,Dockers Men's Limited Offer D2 Stretch Khaki Pant,Pants,Dockers,Men,59.99,30.17,29.82,49.71,539.91
5554,Pull On Petite Pant in Dk Khaki by Tribal,Pants & Capris,Tribal,Women,59.99,33.29,26.7,44.51,239.96
13344,Jessica London Plus Size Sheer Cover-Up Tunic,Swim,Jessica London,Women,59.99,23.04,36.95,61.59,359.94
21675,Dockers Men's Never-Iron Essential Khaki Classic Flat Front Pant,Pants,Dockers,Men,59.99,27.48,32.51,54.19,719.88
24330,Perry Ellis Men's Poly Tech Open Bottom,Outerwear & Coats,Perry Ellis,Men,59.99,23.64,36.35,60.59,479.92
2485,adidas Women's adiFIT Regular Pant,Active,adidas,Women,59.99,27.18,32.81,54.69,539.91
10277,Snuggle Fleece (TM) Lavender Zebra Pajamas,Sleep & Lounge,The Pajamagram Company,Women,59.99,35.03,24.96,41.61,239.96
21305,Wrangler Men's Xtreme Relaxed Competition Jean,Jeans,Wrangler,Men,59.99,31.01,28.98,48.31,359.94
22651,Calvin Klein Mens Flat Front Slim Fit Taupe Tan Wool Dress Pants,Pants,Calvin Klein,Men,59.99,26.22,33.77,56.29,839.86
19723,Kenneth Cole Men's V-Neck Heathered Stripe Sweater,Sweaters,Kenneth Cole,Men,59.99,31.49,28.5,47.51,359.94
7652,Purpura Erizo Womens Elegant White Floral Contrasting Trim Jacket,Blazers & Jackets,Purpura Erizo,Women,59.99,22.26,37.73,62.89,239.96
428,Nike Golf 354067 Ladies Dri-FIT Micro Pique Polo.,Tops & Tees,Nike,Women,59.99,34.25,25.74,42.91,419.93
22307,Dockers Men's Limited Offer D1 Best Cotton Khaki Pant,Pants,Dockers,Men,59.99,24.72,35.27,58.79,299.95
331,Ralph Lauren Women The Skinny Polo Pony Logo T-Shirt,Tops & Tees,Ralph Lauren,Women,59.99,31.43,28.56,47.61,479.92
27030,Cambridge Pajamas for Men,Sleep & Lounge,The Pajamagram Company,Men,59.99,23.52,36.47,60.79,599.9
18807,Port Authority Interlock Mock Turtleneck (K321) Available in 10 Colors,Sweaters,Port Authority,Men,59.99,28.8,31.19,51.99,239.96
17842,Carhartt Men's Series 1889 Zip Front Hoodie With Draw Cord,Fashion Hoodies & Sweatshirts,Carhartt,Men,59.99,35.75,24.24,40.41,479.92
8791,Silver Down Jacket Glacier Shield Weather Resistant Womens Warm Coats CB Sports Collection,Outerwear & Coats,CB,Women,59.99,24.96,35.03,58.39,419.93
17367,Chouinard Adult Full-Zip Hooded Sweatshirt,Fashion Hoodies & Sweatshirts,Comfort Colors,Men,59.99,31.97,28.02,46.71,419.93
12808,Inches Off Plus Size Swimsuit 2-piece skirtini,Swim,Inches Off,Women,59.99,23.1,36.89,61.49,359.94
22414,Nautica Men's Dress Pant,Pants,Nautica,Men,59.99,30.17,29.82,49.71,239.96
7714,Mango Women's Boucle Jacket - Acid,Blazers & Jackets,MANGO,Women,59.99,25.08,34.91,58.19,479.92
24078,HQ ISSUE Bomber Jacket Black,Outerwear & Coats,HQ ISSUE,Men,59.99,24,35.99,59.99,479.92
22401,Hi-Tec Men's Pour-Off Pant,Pants,Hi-Tec,Men,59.99,25.62,34.37,57.29,479.92
18224,PUMA Men's Fleece Hooded Track Jacket,Active,PUMA,Men,59.99,24.24,35.75,59.59,479.92
26516,Men's Classic Fleece Bathrobe,Sleep & Lounge,Alexander Del Rossa,Men,59.99,21.42,38.57,64.29,299.95
3915,FUNFASH NEW SLIMMING PINK BLACK LONG MAXI COCKTAIL DRESS Plus Size NEW Plus Size Made in USA,Dresses,Funfash,Women,59.99,25.32,34.67,57.79,359.94
22634,RLX Ralph Lauren Men Terrain Poplin Drawstrings Pants,Pants,Ralph Lauren,Men,59.99,25.32,34.67,57.79,479.92
2253,Juicy Couture Terry Zip Hoodie Washed Blue Plain,Fashion Hoodies & Sweatshirts,Juicy Couture,Women,59.99,29.4,30.59,50.99,359.94
20665,Wrangler Rugged Wear Men's Woodland Thermal Jean,Jeans,Wrangler,Men,59.99,34.67,25.32,42.21,179.97
22851,Dickies DR200 11-inch Relaxed Fit Multi-Pocket Short,Shorts,Dickies,Men,59.99,30.65,29.34,48.91,599.9
19187,Helmut Lang HL UR 801 CS Grey Silk/Cashmere Men's Crewneck Sweater,Sweaters,Helmut Lang,Men,59.99,29.94,30.05,50.09,419.93
22759,Dickies Men's Relaxed Fit Duck Carpenter Short,Shorts,Dickies,Men,59.99,28.56,31.43,52.39,719.88
14691,Womama Bamboo Evolve 3/4-Cup Nursing Bra Black,Maternity,Womama,Women,59.99,25.08,34.91,58.19,359.94
21996,Dockers Men's Never-Iron Essential D3 Classic Fit Pleat,Pants,Dockers,Men,59.99,25.62,34.37,57.29,239.96
21314,Wrangler Men's Retro Jean,Jeans,Wrangler,Men,59.99,31.73,28.26,47.11,539.91
16206,Cubavera Men's Short Sleeve Shirt with Inset Panels,Tops & Tees,Cubavera,Men,59.99,31.19,28.8,48.01,419.93
21931,Dockers Men's Big-Tall Iron Free D3 Classic Fit Pleated Pant,Pants,Dockers,Men,59.99,29.76,30.23,50.39,299.95
3355,Funfash NEW Funfash Slimming Black Gray Long Maxi Cocktail Dress Plus Size Made in USA,Dresses,Funfash,Women,59.99,25.08,34.91,58.19,479.92
9653,Big Feet Pjs Red (701) Plush Drop-seat Pajamas w/ Hood,Sleep & Lounge,Big Feet Pajama Co.,Women,59.99,37.43,22.56,37.61,359.94
9678,Maternity Nursing Wrap Top Sleep Set Sleepwear,Sleep & Lounge,Baby Be Mine,Women,59.99,38.51,21.48,35.81,359.94
9613,Big Feet Pjs Pink (703) Plush Footed Pajamas w/ Hood Non-drop Seat,Sleep & Lounge,Big Feet Pajama Co.,Women,59.99,33.95,26.04,43.41,359.94
18909,Calvin Klein Jeans Men's Long Sleeve Military Full Zip Sweater,Sweaters,Calvin Klein Jeans,Men,59.99,30.47,29.52,49.21,299.95
19238,Kenneth Cole Men's V-Neck Printed Stripe Sweater,Sweaters,Kenneth Cole,Men,59.99,30.47,29.52,49.21,299.95
3001,Roxy Juniors Printed Poncho,Active,Roxy,Women,59.99,24.48,35.51,59.19,299.95
22855,Dickies LR303 Men's 11-inch Flat Front Short,Shorts,Dickies,Men,59.99,29.7,30.29,50.49,299.95
26485,Men's Water Absorbent 15 oz Fleece Bathrobe,Sleep & Lounge,Alexander Del Rossa,Men,59.99,25.86,34.13,56.89,479.92
26800,Dog Tired Pajamas for Men,Sleep & Lounge,The Pajamagram Company,Men,59.99,23.1,36.89,61.49,299.95
21558,Petrol Jeans - Macha,Jeans,Petrol Jeans,Men,59.99,34.61,25.38,42.31,719.88
24352,Men's HQ ISSUE Snorkel Parka,Outerwear & Coats,HQ ISSUE,Men,59.99,23.76,36.23,60.39,239.96
24267,HQ ISSUE Duty Jacket,Outerwear & Coats,HQ ISSUE,Men,59.99,25.2,34.79,57.99,299.95
22656,Dockers Men's Limited Offer Slim Fit Pattern Khaki Pant,Pants,Dockers,Men,59.99,26.7,33.29,55.49,359.94
7310,Sutton Studio Women's Back Zip Ponte Pencil Skirt,Skirts,Sutton Studio,Women,59.99,21.84,38.15,63.59,299.95
22642,Lauren By Ralph Lauren Mens Brown Houndstooth Dress Pants Double Pleated,Pants,Ralph Lauren,Men,59.99,30.59,29.4,49.01,299.95
22724,Dickies Men's 13 Inch Loose Fit Twill Cargo Short,Shorts,Dickies,Men,59.99,30.23,29.76,49.61,239.96
24420,Kenneth Cole Reaction Men's Trench Coat Jacket,Outerwear & Coats,Kenneth Cole REACTION,Men,59.99,25.38,34.61,57.69,179.97
22330,RLX by Ralph Lauren Men Drawstring Casual Pants,Pants,Ralph Lauren,Men,59.99,29.64,30.35,50.59,599.9
28257,Speedo Men's Sonic Boom Flx System Stretch Boardshort,Swim,Speedo,Men,59.99,37.91,22.08,36.81,539.91
22271,Dockers Men's Limited Offer Slim Fit Glen Plaid Khaki Pant,Pants,Dockers,Men,59.99,30.29,29.7,49.51,179.97
27234,MARRIKAS Unisex MEDIUM Egyptian Cotton TAUPE ROBE,Sleep & Lounge,Marrikas,Men,59.99,24.66,35.33,58.89,119.98
2808,Nike Golf Women's Tech Essentials UV Pique Long Sleeve Polo,Active,Nike,Women,59.99,22.68,37.31,62.19,539.91
7502,Dunbrooke Lady Eldorado Coat - Ladies Denim Blazer Jacket. 8504,Blazers & Jackets,Dunbrooke,Women,59.99,22.68,37.31,62.19,419.93
22141,Dockers Men's Big-Tall Iron Free Khaki Flat Front Pant,Pants,Dockers,Men,59.99,25.38,34.61,57.69,239.96
9620,Women's Classic Fleece Bathrobe,Sleep & Lounge,Alexander Del Rossa,Women,59.99,38.03,21.96,36.61,539.91
16172,Boxed Reaper - Sons Of Anarchy Hooded Sweatshirt,Tops & Tees,Sons Of Anarchy,Men,59.99,33.41,26.58,44.31,479.92
24326,Perry Ellis Men's Microfiber Blouson,Outerwear & Coats,Perry Ellis,Men,59.99,27.48,32.51,54.19,359.94
20903,Cinch Western Denim Jeans Mens Black Label Relaxed Dk Stone MB90633002,Jeans,Cinch,Men,59.99,31.19,28.8,48.01,479.92
16310,Cubavera Men's Short Sleeve Pieced Bedford Cord Camp Shirt,Tops & Tees,Cubavera,Men,59.99,31.55,28.44,47.41,659.89
18949,Kenneth Cole Men's Hooded Sweater,Sweaters,Kenneth Cole,Men,59.99,30.17,29.82,49.71,299.95
18557,Diamond Supply Co Supply Co Crew Sweatshirt - Men',Active,Diamond Chain,Men,59.99,25.68,34.31,57.19,239.96
12967,TYR Sport Women's Aurora Maxback Swim Suit,Swim,TYR,Women,59.99,22.62,37.37,62.29,179.97
3319,Tiana B Women's Perfect Little Dress,Dresses,Tiana B,Women,59.99,24.3,35.69,59.49,479.92
7751,DB Life Dana Buchman Womens Ombre Jacket Misses Sand,Blazers & Jackets,DB Life Dana Buchman,Women,59.99,23.76,36.23,60.39,239.96
20249,Calvin Klein Suit Separates Striped Pant,Suits & Sport Coats,Calvin Klein,Men,59.99,22.26,37.73,62.89,359.94
3156,Danny & Nicole Women's Dot Dress,Dresses,Danny & Nicole,Women,59.99,28.26,31.73,52.89,179.97
19865,Tommy Hilfiger Men's Trim Fit 100% Wool Suit Separate Vest With Pockets,Suits & Sport Coats,Tommy Hilfiger,Men,59.99,22.74,37.25,62.09,179.97
24032,Carhartt Sherpa - lined Jean Jacket Authentic Blue,Outerwear & Coats,Carhartt,Men,59.99,26.34,33.65,56.09,299.95
5514,Sutton Studio Women's Wide Leg Side Button Dress Pants,Pants & Capris,Sutton Studio,Women,59.99,29.76,30.23,50.39,179.97
26476,Men's Footed Pajamas Hooded One Piece Pajamas with Zip-off Feet,Sleep & Lounge,Alexander Del Rossa,Men,59.99,21.78,38.21,63.69,359.94
21239,Wrangler Men's Retro Mid Rise Boot Cut Jean,Jeans,Wrangler,Men,59.99,34.43,25.56,42.61,359.94
9869,Big Feet Pjs Red (701) Plush Footed Pajama with Hood Non-Drop Seat,Sleep & Lounge,Big Feet Pajama Co.,Women,59.99,34.61,25.38,42.31,599.9
23741,Carhartt Men's Sandstone Hooded Active Vest Quilt Lined,Outerwear & Coats,Carhartt,Men,59.99,24.9,35.09,58.49,299.95
18691,Diamond Supply Co Mod Crew Sweatshirt - Men's,Active,Diamond Chain,Men,59.99,24.9,35.09,58.49,419.93
19932,Perry Ellis Men's Herrigbone Vest,Suits & Sport Coats,Perry Ellis,Men,59.99,22.32,37.67,62.79,179.97
21750,Nautica Men's Dress Pant,Pants,Nautica,Men,59.99,25.32,34.67,57.79,239.96
7082,Lilly Pulitzer Callahan Short 5 Shorts Hotty Pink Scorpion Bowl,Shorts,Lilly Pulitzer,Women,59.99,29.76,30.23,50.39,179.97
19221,Calvin Klein Sportswear Men's Long Sleeve V-Neck Merino Sweater,Sweaters,Calvin Klein,Men,59.99,28.98,31.01,51.69,119.98
5016,Rawik Boot Cut Jean Snowboard Pants Black Womens,Jeans,Rawik,Women,59.99,29.46,30.53,50.89,119.98
20737,Wrangler Men's Retro Straight Leg Jean,Jeans,Wrangler,Men,59.99,29.1,30.89,51.49,179.97
27121,MARRIKAS Unisex LARGE Egyptian Cotton TAUPE ROBE,Sleep & Lounge,Marrikas,Men,59.99,22.98,37.01,61.69,119.98
5595,Mango Women's Elastic Tapered Trousers - Cordelia,Pants & Capris,MANGO,Women,59.99,29.58,30.41,50.69,419.93
21267,Wrangler Men's Xtreme Relaxed Competition Jean,Jeans,Wrangler,Men,59.99,34.43,25.56,42.61,419.93
810,Alternative Women's Slouchy Pullover,Sweaters,Alternative,Women,59.99,28.62,31.37,52.29,299.95
18382,Dickies Men's 13 Inch Inseam Loose Fit Striped Work Short With Multi Use Pocket,Active,Dickies,Men,59.99,24.12,35.87,59.79,179.97
27127,Men's Pinstripe Pajamas,Sleep & Lounge,The Pajamagram Company,Men,59.99,23.7,36.29,60.49,119.98
13338,Coolibar UPF 50+ Women's ZnO Beach Henley Dress,Swim,Coolibar,Women,59.99,27.66,32.33,53.89,239.96
17361,Doctor Who Booth Hoodie,Fashion Hoodies & Sweatshirts,NBC Universal,Men,59.99,31.73,28.26,47.11,179.97
20452,Rugby by Ralph Lauren Men Fashion Jacket,Suits & Sport Coats,Ralph Lauren,Men,59.99,24.06,35.93,59.89,59.99
2172,Harajuku Our Love Is The Real Thing Girl Green Hoodie Jacket,Fashion Hoodies & Sweatshirts,Harajuku,Women,59.99,27.24,32.75,54.59,119.98
26913,Stewart Plaid Button-Down Pajamas for Men,Sleep & Lounge,The Pajamagram Company,Men,59.99,21.84,38.15,63.59,179.97
15496,Wacoal Women's Bodysuede Ultra Full Figured Seamless Underwire with Lace Trim,Plus,Wacoal,Women,60,28.92,31.08,51.8,420
23555,IZOD Men's Saltwater Double Pleat Cargo Short,Shorts,IZOD,Men,60,27.6,32.4,54,300
21903,Elwood Men's Nickel Society Cord Pant,Pants,Elwood,Men,60,29.88,30.12,50.2,480
23896,Columbia Men's Tall Fast Trek II Full Zip Fleece,Outerwear & Coats,Columbia,Men,60,24.72,35.28,58.8,1020
18296,IZOD Men's XFG Flat Front Microsanded Sportflex Pant,Active,IZOD,Men,60,26.7,33.3,55.5,360
19626,Calvin Klein Full-Zip Mockneck Cardigan,Sweaters,Calvin Klein,Men,60,29.88,30.12,50.2,240
17336,neff Men's Gomez Fashion Hoodie,Fashion Hoodies & Sweatshirts,NEFF,Men,60,31.38,28.62,47.7,540
11863,Wacoal Women's Embrace Lace Chemise - 814191,Intimates,Wacoal,Women,60,32.46,27.54,45.9,360
11387,Wacoal Women's Embrace Lace Chemise - 814191,Intimates,Wacoal,Women,60,32.52,27.48,45.8,480
11216,Rago Lacette Open Bottom Body Briefer (9357),Intimates,Rago,Women,60,34.56,25.44,42.4,480
22940,Columbia Men's Big & Tall Ultimate ROC Short,Shorts,Columbia,Men,60,31.68,28.32,47.2,300
27145,Perry Ellis Portfolio Men's Long Sleeve Sleep Set - Gift Boxed,Sleep & Lounge,Perry Ellis,Men,60,22.68,37.32,62.2,480
22167,ambiguous Men's Hacienda Dart Pant,Pants,Ambiguous,Men,60,30.3,29.7,49.5,360
7003,LIJA Women's Mira Metric Knee Short - Focus,Shorts,LIJA,Women,60,29.22,30.78,51.3,300
3451,Switchblade Stiletto SWING POCKET DRESS,Dresses,Switchblade Stiletto,Women,60,26.04,33.96,56.6,420
27704,RVCA Men's Going Up Trunk,Swim,RVCA,Men,60,33.12,26.88,44.8,660
11818,Ibex Women's Woolies Cami Stripe Base Layer Top,Intimates,Ibex,Women,60,32.16,27.84,46.4,240
18542,Pearl Izumi Men's Select Tri Sleeveless Jersey,Active,Pearl iZUMi,Men,60,22.92,37.08,61.8,540
15178,Boob Designs Fast Food Nursing Bra,Maternity,Boob,Women,60,27.24,32.76,54.6,120
22653,Haggar Men's Classic Belted Poplin Plain Front Pant,Pants,Haggar,Men,60,25.2,34.8,58,360
18889,Columbia Men's Roc Ii Crew Sweater,Sweaters,Columbia,Men,60,32.34,27.66,46.1,420
28106,Volcom Men's Flying Tacos Boardshort,Swim,Volcom,Men,60,38.34,21.66,36.1,360
18002,neff Men's Tiga Pullover,Fashion Hoodies & Sweatshirts,NEFF,Men,60,31.44,28.56,47.6,420
23684,Columbia Men's Tall Steens Mountain Full Zip,Outerwear & Coats,Columbia,Men,60,24.96,35.04,58.4,480
19198,RVCA Men's Rugged Sweater,Sweaters,RVCA,Men,60,31.5,28.5,47.5,600
483,Women's Gypsy Bohemian Peasant Top by BBW Boutique - in your choice of color,Tops & Tees,BBW Boutique,Women,60,34.38,25.62,42.7,360
26560,Dockers Men's Gift Set Fleece V-Neck Printed Jersey Pant Set,Sleep & Lounge,Dockers,Men,60,22.56,37.44,62.4,540
19105,Columbia Men's Hard Edge Crew,Sweaters,Columbia,Men,60,27.12,32.88,54.8,540
28975,Von Zipper Men's Snark Sunglasses,Accessories,VonZipper,Men,60,24.66,35.34,58.9,480
28166,RVCA Men's Layer Trunk,Swim,RVCA,Men,60,38.58,21.42,35.7,540
1727,Volcom Juniors Be Bold Hydro Zip Sweatshirt,Fashion Hoodies & Sweatshirts,Volcom,Women,60,30.24,29.76,49.6,420
21672,Haggar Men's Work To Weekend Expandable Waist Flat Front Twill Pant,Pants,Haggar,Men,60,29.34,30.66,51.1,480
17532,Oakley Men's User Friendly Hoodie,Fashion Hoodies & Sweatshirts,Oakley,Men,60,34.14,25.86,43.1,360
27658,Diesel Men's Reef,Swim,Diesel,Men,60,34.02,25.98,43.3,540
26406,Set of Three Silk Boxers by Royal Silk - RED BLACK & ORANGE - MEDIUM 33-34,Underwear,Royal Silk,Men,60,26.52,33.48,55.8,420
24040,Columbia Men's Tall Steens Mountain Jacket,Outerwear & Coats,Columbia,Men,60,25.32,34.68,57.8,300
26861,Diesel Men's Derik Trousers,Sleep & Lounge,Diesel,Men,60,24.48,35.52,59.2,180
18301,PUMA Men's Heroes T7 Track Jacket,Active,PUMA,Men,60,25.02,34.98,58.3,480
27522,Volcom Men's V4s Scallop Boardshort,Swim,Volcom,Men,60,35.76,24.24,40.4,360
2136,neff Juniors Women's Tiga Hoodie,Fashion Hoodies & Sweatshirts,NEFF,Women,60,28.92,31.08,51.8,240
23667,Columbia Men's Glennaker Lake Rain Jacket,Outerwear & Coats,Columbia,Men,60,27.24,32.76,54.6,720
11843,Wendy Glez Rose Cami Black,Intimates,,Women,60,33.9,26.1,43.5,420
2461,Port Authority LP79 Ladies R-Tek Fleece Vest,Active,Port Authority,Women,60,27.72,32.28,53.8,240
9946,Eileen West Women's Winter Wonderland Pajama,Sleep & Lounge,Eileen West,Women,60,36.6,23.4,39,420
14645,Mermaid Maternity Halter V Insert Tankini Top,Maternity,Mermaid Maternity,Women,60,29.1,30.9,51.5,480
10619,CW-X Women's Xtra Support Bra II,Intimates,CW-X,Women,60,32.16,27.84,46.4,180
15177,Olena Babydoll Maternity/Nursing Top - Choose from Dusky Turquoise Cobblestone or Antique Rose,Maternity,Ecoscapes,Women,60,25.5,34.5,57.5,480
21195,Southpole Men's Premium Fashion Jean,Jeans,Southpole,Men,60,33.24,26.76,44.6,480
23524,Reef Waterborn 4-Way Stretch Hybrid Walkshort - Navy,Shorts,Reef,Men,60,32.04,27.96,46.6,360
23477,Altamont Men's Miles Short,Shorts,Altamont,Men,60,27.3,32.7,54.5,720
453,Smartwool Women's Microweight Tank,Tops & Tees,SmartWool,Women,60,34.44,25.56,42.6,300
14499,Mermaid Maternity V Insert Tankini Top,Maternity,Mermaid Maternity,Women,60,23.7,36.3,60.5,360
27688,RVCA Men's Civil Stripe 18 Inch Trunk,Swim,RVCA,Men,60,34.74,25.26,42.1,480
1108,O'Neill Juniors Cozy Up Sweater,Sweaters,O'Neill,Women,60,25.14,34.86,58.1,480
8525,Alfred Dunner Women's Spliced Sequin Jacket,Outerwear & Coats,Alfred Dunner,Women,60,25.92,34.08,56.8,420
17101,Arrow Men's Partial-Button Sueded Fleece Heather,Fashion Hoodies & Sweatshirts,ARROW,Men,60,32.34,27.66,46.1,360
19700,Rufskin TP2266 - Alpino - Long Sleeve Knit Fit Top,Sweaters,Rufskin,Men,60,28.98,31.02,51.7,360
29009,Trafalgar Men's Bourne Belt,Accessories,Trafalgar,Men,60,23.64,36.36,60.6,540
27930,Diesel Men's Dolphin,Swim,Diesel,Men,60,36.84,23.16,38.6,420
28239,Reef Board Pond Board Short - Men's,Swim,Reef,Men,60,33.3,26.7,44.5,360
28230,Miss Reef Dot Board Short - Men's,Swim,Reef,Men,60,36.9,23.1,38.5,780
2792,CW-X Women's Xtra Support Bra II,Active,CW-X,Women,60,24.54,35.46,59.1,240
15240,Calvin Klein Women's Plus-Size Wmn Velour Pant,Plus,Calvin Klein,Women,60,32.04,27.96,46.6,660
15001,Prego Maternity Solid Trimkini in olive,Maternity,Prego,Women,60,25.2,34.8,58,420
26806,Majestic International Men's Basics Bengal Stripe Long Sleeve Pajama,Sleep & Lounge,Majestic International,Men,60,21.78,38.22,63.7,720
10817,Hanky Panky Signature Lace Low Rise Thong - 3 Pack (49113PK),Intimates,Hanky Panky,Women,60,29.46,30.54,50.9,240
8356,Columbia Women's Switchback Rain Jacket,Outerwear & Coats,Columbia,Women,60,28.98,31.02,51.7,480
6997,Lifetime Collective Junior's Hoseshoes Jean Short,Shorts,Lifetime Collective,Women,60,32.28,27.72,46.2,300
18074,Columbia Sportswear Men's Bahama II Short Sleeve Shirt (Tall),Active,Columbia,Men,60,25.98,34.02,56.7,480
23263,Timberland Mens Cargo Shorts,Shorts,Timberland,Men,60,29.94,30.06,50.1,480
17894,neff Men's Street Fashion Hoodie,Fashion Hoodies & Sweatshirts,NEFF,Men,60,34.5,25.5,42.5,300
8325,Columbia Women's Switchback Rain Jacket,Outerwear & Coats,Columbia,Women,60,29.7,30.3,50.5,420
3202,Julian Taylor Women's Sleeveless Lace Bodice Dress,Dresses,Julian Taylor,Women,60,28.38,31.62,52.7,480
